id,last,first,pos,pos1,team,patt,pcmp,pyds,p300,ptds,pint,ratt,ryds,r100,rtds,rec,cyds,c100,ctds,fum,FGM,FGA,EPM,EPA,TD,FF,FR,INT,Sack,Saf,yds,pts,iInt,iPD,iTck,iAst,iSack,iFF,iFR,iTD,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,GP,age,exp,kryd,krtd,pryd,prtd
ParkCo44,Parkey,Cody,pk,,phi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2014,1,0,0,0,0
PratMa44,Prater,Matt,pk,,den,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,8,0,0,0,0
SantCa44,Santos,Cairo,pk,,kan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,1,0,0,0,0
ScobJo44,Scobee,Josh,pk,,jax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,11,0,0,0,0
SturCa44,Sturgis,Caleb,pk,,mia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,2,0,0,0,0
SuccRy44,Succop,Ryan,pk,,oti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,6,0,0,0,0
SuisSh44,Suisham,Shaun,pk,,pit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,10,0,0,0,0
TuckJu44,Tucker,Justin,pk,,rav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,3,0,0,0,0
VinaAd44,Vinatieri,Adam,pk,,clt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,19,0,0,0,0
WalsBl44,Walsh,Blair,pk,,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,3,0,0,0,0
ZuerGr44,Zuerlein,Greg,pk,,ram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,3,0,0,0,0
